	SVM	glmBoost+SVM	Ridge	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	glmBoost+Enet[alpha=0.4]	glmBoost	glmBoost+Enet[alpha=0.5]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	glmBoost+plsRglm	glmBoost+Stepglm[forward]	RF+SVM	Stepglm[forward]	plsRglm	RF+Ridge	RF+Enet[alpha=0.1]	RF+plsRglm	RF+Stepglm[forward]	RF+Enet[alpha=0.2]	RF+Enet[alpha=0.3]	RF+Enet[alpha=0.6]	RF+Enet[alpha=0.7]	RF+Enet[alpha=0.5]	RF+glmBoost	RF+Enet[alpha=0.9]	RF+Enet[alpha=0.4]	RF+Enet[alpha=0.8]	RF+Stepglm[both]	RF+Stepglm[backward]	Stepglm[both]+Ridge	Stepglm[backward]+Ridge	Stepglm[both]+plsRglm	Stepglm[backward]+plsRglm	Stepglm[both]+Enet[alpha=0.9]	Stepglm[backward]+Enet[alpha=0.9]	Stepglm[both]+Enet[alpha=0.1]	Stepglm[backward]+Enet[alpha=0.1]	Stepglm[both]+Enet[alpha=0.8]	Stepglm[backward]+Enet[alpha=0.8]	Stepglm[both]+Enet[alpha=0.2]	Stepglm[backward]+Enet[alpha=0.2]	Stepglm[both]+Lasso	Stepglm[backward]+Lasso	Stepglm[both]+Enet[alpha=0.6]	Stepglm[backward]+Enet[alpha=0.6]	Stepglm[both]+Enet[alpha=0.7]	Stepglm[backward]+Enet[alpha=0.7]	Stepglm[both]	Stepglm[backward]	glmBoost+Stepglm[both]	glmBoost+Stepglm[backward]	Stepglm[both]+Enet[alpha=0.4]	Stepglm[backward]+Enet[alpha=0.4]	Stepglm[both]+Enet[alpha=0.3]	Stepglm[backward]+Enet[alpha=0.3]	Stepglm[both]+glmBoost	Stepglm[backward]+glmBoost	Stepglm[both]+Enet[alpha=0.5]	Stepglm[backward]+Enet[alpha=0.5]	glmBoost+RF	RF	Stepglm[both]+SVM	Stepglm[backward]+SVM	Stepglm[both]+RF	LDA	glmBoost+LDA	RF+LDA	Stepglm[both]+LDA	Stepglm[backward]+LDA	Stepglm[backward]+RF	XGBoost	glmBoost+XGBoost	RF+XGBoost	Stepglm[both]+XGBoost	Stepglm[backward]+XGBoost	NaiveBayes	glmBoost+NaiveBayes	RF+NaiveBayes	Stepglm[both]+NaiveBayes	Stepglm[backward]+NaiveBayes	SVM+Enet[alpha=0.1]	SVM+Enet[alpha=0.2]	SVM+Enet[alpha=0.3]	SVM+LDA	SVM+plsRglm	SVM+glmBoost	SVM+Ridge	SVM+Stepglm[backward]	SVM+Stepglm[both]	SVM+Stepglm[forward]	SVM+SVM	SVM+NaiveBayes	SVM+XGBoost
GSM597479	0.596390584938333	0.661665263726195	0.431647834285826	0.0760292863796514	0.480185298257346	0.10020324923113	0.455655287235004	0.436957770471194	0.0915705852980131	0.0958436629201066	0.0943188220526529	0.240798681483765	0.0890336244682405	0.092245276480164	0.0909846948464033	0.0910250668277747	0.0853615677800843	0.0869156027632404	0.0966085044427547	0.0258906274336534	0.587685668350586	0.0145210959050109	0.049032111759774	0.24563223466348	0.217478234725843	0.144408605623365	0.08808562931286	0.204311648549994	0.190690370487869	0.163444188275985	0.155868184226708	0.165639213927326	0.184084790807613	0.158849008698871	0.178783851881218	0.164401076530812	0.0799454232053228	0.0799454232053228	0.122035352797783	0.122035352797783	0.143611592969624	0.143611592969624	0.122528081513665	0.122528081513665	0.136737479461312	0.136737479461312	0.122777667661563	0.122777667661563	0.136245055426765	0.136245055426765	0.123060064239765	0.123060064239765	0.126617041448378	0.126617041448378	0.124073008745334	0.124073008745334	0.0519170297410575	0.0519170297410575	0.0519170297410575	0.0519170297410575	0.125610186092351	0.125610186092351	0.130240623671061	0.130240623671061	0.248683431750193	0.248683431750193	0.124822404461541	0.124822404461541	0.200659920634921	0.27090753968254	0.632184688976316	0.632184688976316	0.166212698412699	0.0187769867543791	0.0200648158345427	0.102997872782907	0.0531128803017328	0.0531128803017328	0.166212698412699	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	0.568204038471429	0.246889064882176	0.254990207942956	0.284169739225752	0.284169739225752	0.480185298257346	0.455655287235004	0.436957770471194	0.0187769867543791	0.049032111759774	0.240798681483765	0.431647834285826	0.0519170297410575	0.0519170297410575	0.0145210959050109	0.596390584938333	0.568204038471429	0.25408872961998
GSM597480	0.56549182301194	0.556588331653456	0.499155694070547	0.528655221452871	0.500675899449681	0.509097341243884	0.49186914502712	0.485669220301733	0.526439630199682	0.517667898596351	0.52880497230841	0.455069254616179	0.538826533204656	0.540665472687532	0.546898737427683	0.551987732994601	0.563150363047777	0.566862500993798	0.319869496693182	0.681652089015357	0.558887373468737	0.662370922253509	0.233129307786961	0.423554985829671	0.408487962093119	0.349889421834632	0.369192062183018	0.399319720276864	0.390964724084961	0.378604474491877	0.376110515175803	0.37902073224196	0.385637162370915	0.377875413124436	0.383899960351883	0.379641962304838	0.392174253926378	0.392174253926378	0.601164281586522	0.601164281586522	0.380453111231961	0.380453111231961	0.62124076576035	0.62124076576035	0.584175237789527	0.584175237789527	0.618151171423729	0.618151171423729	0.586593720487042	0.586593720487042	0.623225030849615	0.623225030849615	0.607660438151605	0.607660438151605	0.613723146166675	0.613723146166675	0.76850989985656	0.76850989985656	0.76850989985656	0.76850989985656	0.604575287095985	0.604575287095985	0.596135500489463	0.596135500489463	0.455342219201249	0.455342219201249	0.607895871168927	0.607895871168927	0.291477777777778	0.300123015873016	0.563323109632893	0.563323109632893	0.295673809523809	0.588736633231239	0.626393212488403	0.374024443538281	0.704555574685781	0.704555574685781	0.29567380952381	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	0.534148278943927	0.349579167459442	0.337763225841121	0.404941313327897	0.404941313327897	0.500675899449681	0.49186914502712	0.485669220301733	0.588736633231239	0.233129307786961	0.455069254616179	0.499155694070547	0.76850989985656	0.76850989985656	0.662370922253509	0.56549182301194	0.534148278943927	0.25408872961998
GSM597481	0.538727601731539	0.560436964027324	0.543584699292604	0.609383589772567	0.527087209627252	0.602309614170808	0.539630676382627	0.551006964758196	0.603229653407515	0.602981791704101	0.601587396819865	0.557971856842508	0.601440513297263	0.599543735609401	0.598350019740254	0.596750514315813	0.595647283626585	0.59359181118577	0.536489506226544	0.572593144098171	0.54263001449265	0.509465770295613	0.4377004541946	0.473287047744247	0.47650421715368	0.462179700701459	0.44402464994224	0.482100377489786	0.487050449267677	0.496520070312833	0.497513560296064	0.493089337208284	0.514608707594688	0.50499702448003	0.491518383996895	0.504079562294445	0.610255958063839	0.610255958063839	0.54748834943782	0.54748834943782	0.504902791828453	0.504902791828453	0.543692490503242	0.543692490503242	0.547962020652292	0.547962020652292	0.544563987436032	0.544563987436032	0.548096873606881	0.548096873606881	0.542954949506626	0.542954949506626	0.546417520153027	0.546417520153027	0.545453466190449	0.545453466190449	0.502781283466349	0.502781283466349	0.502781283466349	0.502781283466349	0.547025859253972	0.547025859253972	0.547795732523885	0.547795732523885	0.537795131249318	0.537795131249318	0.54657951058932	0.54657951058932	0.37481746031746	0.378374603174603	0.531978995574427	0.531978995574427	0.376454761904762	0.775095182888933	0.774119515797567	0.488899572216179	0.661866666428166	0.661866666428166	0.376454761904762	0.5	0.5	0.5	0.5	0.5	0.330279702379203	0.275399017556275	0.17536494096066	0.266233837161454	0.266233837161454	0.527087209627252	0.539630676382627	0.551006964758196	0.775095182888933	0.4377004541946	0.557971856842508	0.543584699292604	0.502781283466349	0.502781283466349	0.509465770295613	0.538727601731539	0.330279702379203	0.5
GSM597482	0.558302348732266	0.625238405118352	0.543986848716577	0.217167922171356	0.512220505290072	0.26255872701534	0.512488613228432	0.513574814636258	0.238183255379795	0.25019987881923	0.239589236334329	0.435875800404776	0.226050023445252	0.22848744298153	0.222708759890089	0.219398268939288	0.205824988075091	0.205361082566731	0.56510100291803	0.0800584300909001	0.573279624330872	0.0908407325537026	0.306512623056435	0.488967585388522	0.47103966720172	0.480507679088578	0.449931614746852	0.456994946248781	0.444587993211987	0.428584582201653	0.426177432310776	0.428896629552166	0.43844592748734	0.428037484123926	0.433955066147838	0.429774233100045	0.408882397214619	0.408882397214619	0.159949183636667	0.159949183636667	0.47263490296515	0.47263490296515	0.162614061799313	0.162614061799313	0.18489632256472	0.18489632256472	0.163002894207095	0.163002894207095	0.184748273392482	0.184748273392482	0.163600982923954	0.163600982923954	0.169578436394655	0.169578436394655	0.165212883803282	0.165212883803282	0.0491873674855654	0.0491873674855654	0.0491873674855654	0.0491873674855654	0.167286717567675	0.167286717567675	0.174992165269263	0.174992165269263	0.42230253549585	0.42230253549585	0.166172256448986	0.166172256448986	0.407563888888888	0.392319841269841	0.575164691274346	0.575164691274346	0.378576587301587	0.0841396547280206	0.0765477297441463	0.447211846970496	0.0492626184815817	0.0492626184815817	0.378576587301587	0.52937787771225	0.52937787771225	0.622459352016449	0.622459352016449	0.622459352016449	0.00406083210934279	0.00631273691650058	0.143848207420393	0.00403441008350205	0.00403441008350205	0.512220505290072	0.512488613228432	0.513574814636258	0.0841396547280206	0.306512623056435	0.435875800404776	0.543986848716577	0.0491873674855654	0.0491873674855654	0.0908407325537026	0.558302348732266	0.00406083210934279	0.52937787771225
GSM597483	0.500727331316117	0.413647983862829	0.529786623842375	0.768915696986654	0.521963499799374	0.742979928182089	0.526964161436964	0.530512925390535	0.747808178994699	0.745204894378122	0.743367197299197	0.611192236985088	0.747540251136052	0.742652676276573	0.742715557168933	0.741427659439512	0.746845373355129	0.743908449888776	0.755897779186968	0.847907258332016	0.499565569345829	0.532464316488774	0.788728141028251	0.611129044408821	0.632526319586417	0.623321267732208	0.727017498722987	0.645625781310005	0.658476608760061	0.68009279147548	0.685468424018863	0.679368419761336	0.659291150110654	0.681350209046295	0.669870655381085	0.677467783949523	0.744665832174456	0.744665832174456	0.664160438574196	0.664160438574196	0.660097894492686	0.660097894492686	0.664970140680408	0.664970140680408	0.655299481061965	0.655299481061965	0.664616947281003	0.664616947281003	0.655612178249262	0.655612178249262	0.664815430806672	0.664815430806672	0.661816925859091	0.661816925859091	0.663601270699168	0.663601270699168	0.732682711379827	0.732682711379827	0.732682711379827	0.732682711379827	0.662230869229433	0.662230869229433	0.659249853403091	0.659249853403091	0.601759063275857	0.601759063275857	0.662843804979559	0.662843804979559	0.487992063492063	0.396678174603174	0.486465558500417	0.486465558500417	0.46793373015873	0.614897577870217	0.873076099479264	0.725463593021353	0.726783250990774	0.726783250990774	0.46793373015873	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.051354957496992	0.872376762591884	0.368234971189163	0.773927810673431	0.773927810673431	0.521963499799374	0.526964161436964	0.530512925390535	0.614897577870217	0.788728141028251	0.611192236985088	0.529786623842375	0.732682711379827	0.732682711379827	0.532464316488774	0.500727331316117	0.051354957496992	0.52937787771225
GSM597484	0.55841162992283	0.661666318809955	0.392284403104892	0.324329157859702	0.487521669249282	0.332016864072654	0.464653929438076	0.445236941256186	0.322183196861612	0.326800216301612	0.320128523265734	0.318198582493691	0.315987114734597	0.314233534936029	0.311462026812059	0.309021180207519	0.305727025878172	0.303805993625895	0.197150209518679	0.30284218270361	0.573270148719588	0.213943561538361	0.356048791663648	0.366014644633458	0.365101046612274	0.245145626865367	0.235679983397668	0.370464776560319	0.37235402039039	0.35710323932988	0.34955318339599	0.362761623324205	0.353742653394278	0.343866941827953	0.372856499159512	0.349536301076296	0.161444334329904	0.161444334329904	0.37010695126691	0.37010695126691	0.243394537710231	0.243394537710231	0.336204407285132	0.336204407285132	0.371018182529084	0.371018182529084	0.339839716902055	0.339839716902055	0.366059599955377	0.366059599955377	0.332655764034874	0.332655764034874	0.347518470986659	0.347518470986659	0.343552392548069	0.343552392548069	0.338501421871941	0.338501421871941	0.338501421871941	0.338501421871941	0.355141876076394	0.355141876076394	0.360098983821711	0.360098983821711	0.341958822471546	0.341958822471546	0.351125802418654	0.351125802418654	0.27366746031746	0.283325	0.599683436811061	0.599683436811061	0.26190873015873	0.220616623561121	0.265334582308649	0.265868911941008	0.342110565749449	0.342110565749449	0.26190873015873	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	5.28744406933179e-18	1.41358338696126e-06	4.9884544639758e-09	1.79189088774383e-06	1.79189088774383e-06	0.487521669249282	0.464653929438076	0.445236941256186	0.220616623561121	0.356048791663648	0.318198582493691	0.392284403104892	0.338501421871941	0.338501421871941	0.213943561538361	0.55841162992283	5.28744406933179e-18	0.25408872961998
GSM597485	0.482792813618555	0.549863603307599	0.532747957550341	0.392120870799992	0.528291479819872	0.423940782885968	0.538276629388979	0.545828469822043	0.411285506447439	0.417844007652731	0.413848664124978	0.559417387362684	0.405350747279687	0.408527754016654	0.405363885708775	0.403902469672453	0.393922758616296	0.394520074506546	0.589405537090381	0.260384372524437	0.486314382658498	0.245802508600527	0.640007832574724	0.619520059257707	0.618254610107634	0.728760537239652	0.655791930867376	0.613238369756186	0.609228074674381	0.607132014810635	0.608063662875739	0.606722619413619	0.606652925855064	0.607979529513169	0.605673236525837	0.607337123847593	0.572971906605303	0.572971906605303	0.456959247741743	0.456959247741743	0.646789229654437	0.646789229654437	0.442247608612599	0.442247608612599	0.470546360957281	0.470546360957281	0.444489484605766	0.444489484605766	0.46868363990208	0.46868363990208	0.440843061201798	0.440843061201798	0.452423941042363	0.452423941042363	0.447812357803494	0.447812357803494	0.334119030859553	0.334119030859553	0.334119030859553	0.334119030859553	0.454661090429457	0.454661090429457	0.461194548128003	0.461194548128003	0.569429483060037	0.569429483060037	0.452149139711263	0.452149139711263	0.486284126984127	0.417698412698412	0.510917422588574	0.510917422588574	0.501076587301587	0.261620623799057	0.26617527246736	0.642053582693248	0.379815989952618	0.379815989952618	0.501076587301587	0.745911300182343	0.745911300182343	0.5	0.745911300182343	0.745911300182343	0.785558929358308	0.722180183332532	0.648051890838901	0.765659102779784	0.765659102779784	0.528291479819872	0.538276629388979	0.545828469822043	0.261620623799057	0.640007832574724	0.559417387362684	0.532747957550341	0.334119030859553	0.334119030859553	0.245802508600527	0.482792813618555	0.785558929358308	0.745911300182343
GSM4453236	0.523745296255354	0.485133373240725	0.522153343628517	0.335888660154236	0.523982899383548	0.380700761188966	0.531317621676574	0.537190943342332	0.356687653140116	0.368956677175407	0.357700235384279	0.538384338694698	0.342679378519331	0.344674648581997	0.337540848369131	0.332840396067254	0.315784328312739	0.314073519881709	0.603559952328815	0.12078922492462	0.488757029462781	0.12383287464503	0.573196907715432	0.571284886717455	0.582449635046833	0.620955704627072	0.637528271073982	0.589600392931136	0.596859371190669	0.612375641016886	0.616392018308839	0.60993138030195	0.608119173922242	0.618069821738119	0.603486442587946	0.615064389468683	0.71214453789592	0.71214453789592	0.291239322961447	0.291239322961447	0.537932252381711	0.537932252381711	0.281372165188882	0.281372165188882	0.318543010117764	0.318543010117764	0.2837572428703	0.2837572428703	0.317462830758066	0.317462830758066	0.280675540514671	0.280675540514671	0.295056525493901	0.295056525493901	0.288166709729771	0.288166709729771	0.0983052043013884	0.0983052043013884	0.0983052043013884	0.0983052043013884	0.295121489987237	0.295121489987237	0.305521083743203	0.305521083743203	0.52526370182292	0.52526370182292	0.292417163625869	0.292417163625869	0.401059126984127	0.486589285714285	0.538513680386247	0.538513680386247	0.35086626984127	0.396117207505111	0.250764495640947	0.640762575289426	0.219786430359991	0.219786430359991	0.350866269841269	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.869473704102109	0.718996799275261	0.751508995704132	0.662391455539675	0.662391455539675	0.523982899383548	0.531317621676574	0.537190943342332	0.396117207505111	0.573196907715432	0.538384338694698	0.522153343628517	0.0983052043013884	0.0983052043013884	0.12383287464503	0.523745296255354	0.869473704102109	0.52937787771225
GSM4453238	0.550510233398973	0.559001647372535	0.486281911670706	0.551493587088706	0.502687538603144	0.52962183077513	0.495463195032796	0.490569956272515	0.543607610812071	0.536647847999934	0.543875446701366	0.452331016921792	0.551618616548338	0.551293875397101	0.555136383606064	0.557652040544087	0.565520253850856	0.566608287522907	0.265658343850848	0.638593668862833	0.535756613018741	0.674400207983445	0.272196543276301	0.455181930548909	0.453179043613163	0.357598522545659	0.476182164613507	0.453043631282671	0.453684866422744	0.457197679618896	0.458643601371828	0.45660987092311	0.45203150111332	0.458616214049057	0.454820300599919	0.457499528563681	0.561072303242767	0.561072303242767	0.624858910963811	0.624858910963811	0.326612522186711	0.326612522186711	0.622414069745911	0.622414069745911	0.60721107823918	0.60721107823918	0.622305860428878	0.622305860428878	0.60730022016374	0.60730022016374	0.621564674834605	0.621564674834605	0.617727151640209	0.617727151640209	0.620787016305901	0.620787016305901	0.728797066676155	0.728797066676155	0.728797066676155	0.728797066676155	0.619465928586598	0.619465928586598	0.614058298250768	0.614058298250768	0.450995319086875	0.450995319086875	0.620231162945066	0.620231162945066	0.584571031746032	0.60357619047619	0.547533313447593	0.547533313447593	0.653360317460318	0.621079926001218	0.732700333116666	0.480716499251494	0.803886698167605	0.803886698167605	0.653360317460318	0.25408872961998	0.25408872961998	0.622459352016449	0.622459352016449	0.622459352016449	0.623926359617213	0.348295825991786	0.530767053003819	0.403963383890827	0.403963383890827	0.502687538603144	0.495463195032796	0.490569956272515	0.621079926001218	0.272196543276301	0.452331016921792	0.486281911670706	0.728797066676155	0.728797066676155	0.674400207983445	0.550510233398973	0.623926359617213	0.25408872961998
GSM4453247	0.455614346317093	0.4582341069886	0.596589711360189	0.899409495956647	0.547510788249838	0.873646004172843	0.573005308846689	0.593183014855196	0.883312385652015	0.878522592794477	0.88064290691114	0.733756958497317	0.886526140025631	0.883328243205105	0.884902662165777	0.885100515691055	0.891474798738265	0.890041033045182	0.85144112936148	0.964158760311942	0.480877458046168	0.99697758461019	0.928250939473488	0.652867409231455	0.679302939812795	0.736801961252446	0.745016500821441	0.69636983853735	0.712048231596033	0.737313234966989	0.742376580031889	0.734830652163961	0.73259778282908	0.742856742536768	0.72539343837083	0.739169521485384	0.79592310072899	0.79592310072899	0.859990264022281	0.859990264022281	0.826341090329621	0.826341090329621	0.858781336632637	0.858781336632637	0.844993495104627	0.844993495104627	0.858527112266542	0.858527112266542	0.845263722861406	0.845263722861406	0.858183699530059	0.858183699530059	0.854575761358562	0.854575761358562	0.857197682589191	0.857197682589191	0.942705889577368	0.942705889577368	0.942705889577368	0.942705889577368	0.855851640028267	0.855851640028267	0.851173532183146	0.851173532183146	0.727166351989332	0.727166351989332	0.856565919327403	0.856565919327403	0.559271031746032	0.575946825396826	0.459344838814071	0.459344838814071	0.574493650793651	0.99420098433372	0.972726140134607	0.769004966659058	0.935194845687727	0.935194845687727	0.574493650793651	0.5	0.5	0.745911300182343	0.5	0.5	0.962673074668235	0.912446157121826	0.823406768925569	0.897435255012049	0.897435255012049	0.547510788249838	0.573005308846689	0.593183014855196	0.99420098433372	0.928250939473488	0.733756958497317	0.596589711360189	0.942705889577368	0.942705889577368	0.99697758461019	0.455614346317093	0.962673074668235	0.5
GSM4453252	0.520360479035615	0.50031851088613	0.533661827119411	0.901500405069064	0.487985582763028	0.853740217742208	0.467470006358267	0.450982452836485	0.879211998466403	0.866519132196184	0.877417763124468	0.542577278717326	0.892273598218082	0.889780970685639	0.896336352509211	0.900452291019893	0.915204409679273	0.916390265869501	0.637818715300589	0.993881003940678	0.524522722195937	0.998811545071727	0.555370906606583	0.454469623967279	0.438229041325161	0.371140076177278	0.441670659133847	0.425622413823549	0.414605089967547	0.397887061361313	0.395599329087291	0.40067232036099	0.38712061732473	0.39126573564745	0.405311884017978	0.393007857498058	0.357777457261548	0.357777457261548	0.860449174391631	0.860449174391631	0.539511810711812	0.539511810711812	0.893160995293213	0.893160995293213	0.830107332714759	0.830107332714759	0.888525104172627	0.888525104172627	0.834983048763835	0.834983048763835	0.896158393708649	0.896158393708649	0.872363120899169	0.872363120899169	0.881854000386477	0.881854000386477	0.990266415373681	0.990266415373681	0.990266415373681	0.990266415373681	0.866916314522707	0.866916314522707	0.852479416621518	0.852479416621518	0.53607879008285	0.53607879008285	0.87244435978581	0.87244435978581	0.542972619047619	0.535265079365079	0.518364943724593	0.518364943724593	0.504805555555556	0.994634565692639	0.973551265308711	0.412779477421185	0.926760247770267	0.926760247770267	0.504805555555555	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.0521646452171965	0.219108953701778	0.509945498314042	0.140986958318428	0.140986958318428	0.487985582763028	0.467470006358267	0.450982452836485	0.994634565692639	0.555370906606583	0.542577278717326	0.533661827119411	0.990266415373681	0.990266415373681	0.998811545071727	0.520360479035615	0.0521646452171965	0.52937787771225
GSM4453253	0.481299617278577	0.454423908552895	0.552463143769709	0.82278709001982	0.494698886930106	0.774735242470934	0.477473805667258	0.462629224792507	0.796207163134509	0.785105438618789	0.793148534794816	0.533139276228013	0.807456125625965	0.803668531963226	0.809729475972673	0.813289918428992	0.8296950095097	0.830216589848698	0.648421933831688	0.969067395967117	0.492501226221977	0.982950062145688	0.780732273411341	0.589087866125013	0.57751657186248	0.598691583517091	0.672807141380424	0.562275967759088	0.549964085074821	0.535846390973367	0.536521523407416	0.539423273231025	0.506942606796699	0.526858967396174	0.539630551862992	0.526576918855355	0.467276902957601	0.467276902957601	0.777114532937744	0.777114532937744	0.573392746075868	0.573392746075868	0.801773402341005	0.801773402341005	0.749677546122157	0.749677546122157	0.797666399343652	0.797666399343652	0.752648610466601	0.752648610466601	0.804202164598974	0.804202164598974	0.782920604418556	0.782920604418556	0.791575810157302	0.791575810157302	0.954431393585057	0.954431393585057	0.954431393585057	0.954431393585057	0.779482893401181	0.779482893401181	0.766988867040431	0.766988867040431	0.538985898108294	0.538985898108294	0.783917229913089	0.783917229913089	0.607374603174603	0.614963492063492	0.485650289747271	0.485650289747271	0.590476190476191	0.818006724660543	0.907539830519515	0.607780576104871	0.832208505257434	0.832208505257434	0.59047619047619	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.909997196176502	0.659275350429276	0.574664267393075	0.575028240321879	0.575028240321879	0.494698886930106	0.477473805667258	0.462629224792507	0.818006724660543	0.780732273411341	0.533139276228013	0.552463143769709	0.954431393585057	0.954431393585057	0.982950062145688	0.481299617278577	0.909997196176502	0.52937787771225
GSM4453257	0.558921401727538	0.667439666565897	0.416040138129488	0.0217247754827064	0.494082999794665	0.0393121280181067	0.479982240219378	0.469417753476699	0.0286767766847135	0.0336640823867696	0.0290447474218827	0.197804502551842	0.0239422993755703	0.0245784969042281	0.0224304255639259	0.0211257863613417	0.0169501846648416	0.0166035981900188	0.10375067350414	0.000664445202565622	0.567523695430582	8.79489948521194e-05	0.0612206715295091	0.284227243194848	0.256120596489741	0.219248210035878	0.10706979966071	0.242846345552337	0.228634034948215	0.199702848122669	0.191229598380523	0.20147294926923	0.228199929783483	0.196182523497585	0.215914899575105	0.202400385156618	0.099022140136045	0.099022140136045	0.0187794510251206	0.0187794510251206	0.0984485451671921	0.0984485451671921	0.014397196846932	0.014397196846932	0.0268362062483518	0.0268362062483518	0.0150589974292953	0.0150589974292953	0.0258838390836565	0.0258838390836565	0.0140783920790547	0.0140783920790547	0.0179787586906938	0.0179787586906938	0.016185628152392	0.016185628152392	0.000516099987344481	0.000516099987344481	0.000516099987344481	0.000516099987344481	0.0185681712890318	0.0185681712890318	0.021667494264257	0.021667494264257	0.195598946228943	0.195598946228943	0.0176319309580512	0.0176319309580512	0.248278174603175	0.351752777777778	0.61187736394494	0.61187736394494	0.205221825396826	0.000584757835305151	0.0028352307605144	0.127908838238558	0.00334901918425287	0.00334901918425287	0.205221825396826	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.10155054013648	0.0578358719011592	0.351840106876886	0.0623808801407707	0.0623808801407707	0.494082999794665	0.479982240219378	0.469417753476699	0.000584757835305151	0.0612206715295091	0.197804502551842	0.416040138129488	0.000516099987344481	0.000516099987344481	8.79489948521194e-05	0.558921401727538	0.10155054013648	0.52937787771225
GSM4453262	0.530090163279076	0.57230914311088	0.476774860401047	0.365009854209971	0.497563053489656	0.3745023429388	0.484816133476592	0.474687711154477	0.379213654662602	0.376744249157666	0.383650071764019	0.432848200760702	0.386275397722852	0.390936544371476	0.394703469817187	0.398967523763944	0.402467116072408	0.407314964651185	0.351798561955659	0.419929396200103	0.540194783967486	0.0229878611501953	0.158873047008474	0.475342442580959	0.449718718302365	0.467814576224429	0.427376008499137	0.429303985305628	0.411144666881227	0.385931790753217	0.382137446032573	0.387846557068713	0.38894651793557	0.381577090109419	0.39557699770682	0.384367149723453	0.324448701993105	0.324448701993105	0.456521486975627	0.456521486975627	0.414802340125649	0.414802340125649	0.479501053419064	0.479501053419064	0.45441205999515	0.45441205999515	0.476289675855172	0.476289675855172	0.456612542530807	0.456612542530807	0.482392223031736	0.482392223031736	0.46912618004802	0.46912618004802	0.472881330675324	0.472881330675324	0.553793982729905	0.553793982729905	0.553793982729905	0.553793982729905	0.464485636127849	0.464485636127849	0.460463456341594	0.460463456341594	0.441880158374805	0.441880158374805	0.467255845925198	0.467255845925198	0.329737301587302	0.365201984126984	0.539805963207268	0.539805963207268	0.339555555555556	0.0296610198787418	0.267536246262117	0.397458768223926	0.405707850370487	0.405707850370487	0.339555555555555	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	0.121124128709029	0.453691053590239	0.192539804398041	0.512483864734702	0.512483864734702	0.497563053489656	0.484816133476592	0.474687711154477	0.0296610198787418	0.158873047008474	0.432848200760702	0.476774860401047	0.553793982729905	0.553793982729905	0.0229878611501953	0.530090163279076	0.121124128709029	0.25408872961998
GSM4453266	0.508169314112658	0.505649745837563	0.473133595157308	0.520899877573776	0.488602992176719	0.502947663975268	0.470035632663033	0.455929068863959	0.519089419896885	0.510829263768066	0.52149155206972	0.454833200988992	0.531063927784896	0.533149817941348	0.539392603693524	0.544637416875606	0.555445780382804	0.559538330847506	0.375662439177264	0.641679379316591	0.543066760883725	0.713423180176997	0.231700774383664	0.427231804976788	0.442323942267631	0.238978142015148	0.528694187112302	0.456462460198005	0.470830877764486	0.494747893583451	0.500565623670982	0.494087965697737	0.46657349281484	0.496023026629464	0.484507368114691	0.491730303083037	0.701491786592465	0.701491786592465	0.542790811085014	0.542790811085014	0.34423125550119	0.34423125550119	0.582714634099813	0.582714634099813	0.530853047682361	0.530853047682361	0.577591962224027	0.577591962224027	0.535808858397711	0.535808858397711	0.587051002198653	0.587051002198653	0.56397529935472	0.56397529935472	0.571428462778789	0.571428462778789	0.681255726731679	0.681255726731679	0.681255726731679	0.681255726731679	0.556050827557371	0.556050827557371	0.546529026498056	0.546529026498056	0.441866505708739	0.441866505708739	0.561417042581949	0.561417042581949	0.550997619047619	0.542565476190476	0.528462991073831	0.528462991073831	0.541892063492063	0.75127935199072	0.614161281372229	0.532457415585814	0.649927305208092	0.649927305208092	0.541892063492063	0.52937787771225	0.52937787771225	0.622459352016449	0.622459352016449	0.622459352016449	0.0338408625981606	0.34005147332861	0.0287689506263582	0.330582742620599	0.330582742620599	0.488602992176719	0.470035632663033	0.455929068863959	0.75127935199072	0.231700774383664	0.454833200988992	0.473133595157308	0.681255726731679	0.681255726731679	0.713423180176997	0.508169314112658	0.0338408625981606	0.52937787771225
